2888 DEBUG stellarum.wiki_stars 89 : Star ELTANIN Gamma Draconis
2889 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2889 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2890 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 87833
2890 DEBUG stellarum.wiki_stars 89 : Star ELVASHAK Alpha Lyncis
2892 DEBUG stellarum.wikipedia 212 : Missing field absmag_v
2892 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2892 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2892 DEBUG stellarum.wikipedia 212 : Missing field mass
2892 DEBUG stellarum.wikipedia 212 : Missing field variable
2893 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 80493
2893 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:\[\[Bright Star Catalogue\|HR\]\](&nbsp;|\s*)(\d+)) - 3705
2893 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 45860
2894 DEBUG stellarum.wiki_stars 89 : Star ENIF Epsilon Pegasi
2895 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2895 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2895 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 107315
2896 DEBUG stellarum.wiki_stars 89 : Star ERRAI Gamma Cephei
2897 DEBUG stellarum.wikipedia 212 : Missing field class
2897 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2898 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2898 DEBUG stellarum.wikipedia 212 : Missing field gravity
2898 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
2898 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
2898 DEBUG stellarum.wikipedia 212 : Missing field variable
2899 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 116727
2899 DEBUG stellarum.wiki_stars 89 : Star FIEHT Zeta Ophiuchi
2901 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2901 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2901 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
2901 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 81377
2902 DEBUG stellarum.wiki_stars 89 : Star FOMALHAUT Alpha Piscis Austrini
2904 DEBUG stellarum.wikipedia 212 : Missing field absmag_v
2904 DEBUG stellarum.wikipedia 212 : Missing field appmag_v
2905 DEBUG stellarum.wikipedia 212 : Missing field class
2905 DEBUG stellarum.wikipedia 212 : Missing field constell
2905 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2905 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2905 DEBUG stellarum.wikipedia 212 : Missing field parallax
2906 DEBUG stellarum.wikipedia 212 : Missing field radial_v
2906 DEBUG stellarum.wikipedia 212 : Missing field variable
2906 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:\[\[Bright Star Catalogue\|HR\]\](&nbsp;|\s*)(\d+)) - 8728
2906 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 113368
2907 DEBUG stellarum.wiki_stars 89 : Star FOO PIH Gamma Hydri
2908 DEBUG stellarum.wikipedia 212 : Missing field absmag_v
2908 DEBUG stellarum.wikipedia 212 : Missing field appmag_v
2908 DEBUG stellarum.wikipedia 212 : Missing field class
2908 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2908 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2909 DEBUG stellarum.wikipedia 212 : Missing field gravity
2909 DEBUG stellarum.wikipedia 212 : Missing field luminosity
2909 DEBUG stellarum.wikipedia 212 : Missing field mass
2909 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
2909 DEBUG stellarum.wikipedia 212 : Missing field parallax
2910 DEBUG stellarum.wikipedia 212 : Missing field radial_v
2910 DEBUG stellarum.wikipedia 212 : Missing field radius
2910 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
2910 DEBUG stellarum.wikipedia 212 : Missing field temperature
2910 DEBUG stellarum.wikipedia 212 : Missing field variable
2911 DEBUG stellarum.wiki_stars 89 : Star FORAMEN Eta Carinae
2914 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2914 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2915 DEBUG stellarum.wikipedia 212 : Missing field gravity
2915 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
2915 DEBUG stellarum.wikipedia 212 : Missing field parallax
2915 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
2916 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:(HD)\s*(\d+)) - 90853
2916 DEBUG stellarum.wiki_stars 89 : Star FUM AL FARAS Nu Pegasi
2917 DEBUG stellarum.wikipedia 212 : Missing field absmag_v
2917 DEBUG stellarum.wikipedia 212 : Missing field appmag_v
2917 DEBUG stellarum.wikipedia 212 : Missing field class
2917 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2918 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2918 DEBUG stellarum.wikipedia 212 : Missing field gravity
2918 DEBUG stellarum.wikipedia 212 : Missing field luminosity
2918 DEBUG stellarum.wikipedia 212 : Missing field mass
2918 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
2919 DEBUG stellarum.wikipedia 212 : Missing field parallax
2919 DEBUG stellarum.wikipedia 212 : Missing field radial_v
2919 DEBUG stellarum.wikipedia 212 : Missing field radius
2919 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
2919 DEBUG stellarum.wikipedia 212 : Missing field temperature
2920 DEBUG stellarum.wikipedia 212 : Missing field variable
2920 DEBUG stellarum.wiki_stars 89 : Star FUM AL SAMAKAH Beta Piscium
2922 DEBUG stellarum.wikipedia 212 : Missing field absmag_v
2922 DEBUG stellarum.wikipedia 212 : Missing field class
2922 DEBUG stellarum.wikipedia 212 : Missing field gravity
2922 DEBUG stellarum.wikipedia 212 : Missing field luminosity
2922 DEBUG stellarum.wikipedia 212 : Missing field mass
2923 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
2923 DEBUG stellarum.wikipedia 212 : Missing field parallax
2923 DEBUG stellarum.wikipedia 212 : Missing field radial_v
2923 DEBUG stellarum.wikipedia 212 : Missing field radius
2923 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
2924 DEBUG stellarum.wikipedia 212 : Missing field temperature
2924 DEBUG stellarum.wikipedia 212 : Missing field variable
2924 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 217891
2924 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:\[\[Bright Star Catalogue\|HR\]\](&nbsp;|\s*)(\d+)) - 8773
2924 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 113889
2925 DEBUG stellarum.wiki_stars 89 : Star FURUD Zeta Canis Majoris
2926 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2926 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2927 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 44402
2927 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 30122
2927 DEBUG stellarum.wiki_stars 89 : Star GACRUX Gamma Crucis
2929 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2929 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2929 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 61084
2930 DEBUG stellarum.wiki_stars 89 : Star GATRIA Gamma Trianguli Australis
2931 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
2931 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
2931 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 135382
2931 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 74946
2932 DEBUG stellarum.wiki_stars 89 : Star GEMINGA PSR B0633+17
3457 DEBUG stellarum.wiki_stars 89 : Star GIAUSAR Lambda Draconis
3459 DEBUG stellarum.wikipedia 212 : Missing field absmag_v
3459 DEBUG stellarum.wikipedia 212 : Missing field appmag_v
3459 DEBUG stellarum.wikipedia 212 : Missing field class
3459 DEBUG stellarum.wikipedia 212 : Missing field constell
3460 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3460 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3460 DEBUG stellarum.wikipedia 212 : Missing field gravity
3460 DEBUG stellarum.wikipedia 212 : Missing field luminosity
3460 DEBUG stellarum.wikipedia 212 : Missing field mass
3461 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
3461 DEBUG stellarum.wikipedia 212 : Missing field parallax
3461 DEBUG stellarum.wikipedia 212 : Missing field radial_v
3461 DEBUG stellarum.wikipedia 212 : Missing field radius
3462 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
3462 DEBUG stellarum.wikipedia 212 : Missing field temperature
3462 DEBUG stellarum.wikipedia 212 : Missing field variable
3462 DEBUG stellarum.wiki_stars 89 : Star GIENAH Epsilon Cygni
3463 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3464 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3464 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 102488
3465 DEBUG stellarum.wiki_stars 89 : Star GIENAH GURAB Gamma Corvi
3466 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3466 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3466 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 59803
3467 DEBUG stellarum.wiki_stars 89 : Star GIRTAB Kappa Scorpii
3468 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3468 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3469 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 86670
3469 DEBUG stellarum.wiki_stars 89 : Star GOMEISA Beta Canis Minoris
3471 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3471 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3472 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 36188
3472 DEBUG stellarum.wiki_stars 89 : Star GORGONEA QUARTA Omega Persei
3474 DEBUG stellarum.wikipedia 212 : Missing field absmag_v
3474 DEBUG stellarum.wikipedia 212 : Missing field class
3474 DEBUG stellarum.wikipedia 212 : Missing field gravity
3474 DEBUG stellarum.wikipedia 212 : Missing field luminosity
3475 DEBUG stellarum.wikipedia 212 : Missing field mass
3475 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
3475 DEBUG stellarum.wikipedia 212 : Missing field parallax
3475 DEBUG stellarum.wikipedia 212 : Missing field radial_v
3475 DEBUG stellarum.wikipedia 212 : Missing field radius
3476 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
3476 DEBUG stellarum.wikipedia 212 : Missing field temperature
3476 DEBUG stellarum.wikipedia 212 : Missing field variable
3476 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 19656
3477 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:\[\[Bright Star Catalogue\|HR\]\](&nbsp;|\s*)(\d+)) - 947
3477 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 14817
3477 DEBUG stellarum.wiki_stars 89 : Star GORGONEA SECUNDA Pi Persei
3479 DEBUG stellarum.wikipedia 212 : Missing field absmag_v
3479 DEBUG stellarum.wikipedia 212 : Missing field class
3479 DEBUG stellarum.wikipedia 212 : Missing field gravity
3479 DEBUG stellarum.wikipedia 212 : Missing field luminosity
3479 DEBUG stellarum.wikipedia 212 : Missing field mass
3480 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
3480 DEBUG stellarum.wikipedia 212 : Missing field parallax
3480 DEBUG stellarum.wikipedia 212 : Missing field radial_v
3480 DEBUG stellarum.wikipedia 212 : Missing field radius
3480 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
3481 DEBUG stellarum.wikipedia 212 : Missing field temperature
3481 DEBUG stellarum.wikipedia 212 : Missing field variable
3481 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 18411
3482 DEBUG stellarum.wiki_stars 89 : Star GORGONEA TERTIA Rho Persei
3483 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3483 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3483 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 19058
3484 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:\[\[Bright Star Catalogue\|HR\]\](&nbsp;|\s*)(\d+)) - 921
3484 DEBUG stellarum.wiki_stars 89 : Star GRAFFIAS Beta Scorpii
3486 DEBUG stellarum.wikipedia 212 : Missing field appmag_v
3486 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3486 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3487 DEBUG stellarum.wikipedia 212 : Missing field gravity
3487 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 144217
3487 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:(HR)\s*(\d+)) - 5984
3488 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 78820
3488 DEBUG stellarum.wiki_stars 89 : Star GRUID Beta Gruis
3489 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3490 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3490 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 112122
3490 DEBUG stellarum.wiki_stars 89 : Star GRUMIUM Xi Draconis
3491 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3492 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3492 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 87585
3492 DEBUG stellarum.wiki_stars 89 : Star HADAR Beta Centauri
3494 DEBUG stellarum.wikipedia 212 : Missing field absmag_v
3494 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3494 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3494 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
3495 DEBUG stellarum.wikipedia 212 : Missing field radius
3495 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
3495 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:(HD)\s*(\d+)) - 129116
3495 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 68702
3496 DEBUG stellarum.wiki_stars 89 : Star HAMAL Alpha Arietis
3498 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3498 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3498 DEBUG stellarum.wikipedia 212 : Missing field luminosity
3498 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 12929
3499 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:\[\[Bright Star Catalogue\|HR\]\](&nbsp;|\s*)(\d+)) - 617
3499 DEBUG stellarum.wiki_stars 89 : Star HATSYA Iota Orionis
3500 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3501 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3501 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:(HD)\s*(\d+)) - 37043
3501 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 26241
3502 DEBUG stellarum.wiki_stars 89 : Star HEAD OF HYDRUS Alpha Hydri
3503 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3503 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3503 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 12311
3504 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:\[\[Bright Star Catalogue\|HR\]\](&nbsp;|\s*)(\d+)) - 591
3504 DEBUG stellarum.wiki_stars 89 : Star HECATEBOLUS Tau Sagittarii
3505 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3506 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3506 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 177716
3506 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:\[\[Bright Star Catalogue\|HR\]\](&nbsp;|\s*)(\d+)) - 7234
3507 DEBUG stellarum.wiki_stars 89 : Star HERSCHEL'S GARNET STAR Mu Cephei
3508 DEBUG stellarum.wikipedia 212 : Missing field gravity
3508 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
3509 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
3509 DEBUG stellarum.wiki_stars 89 : Star HEZE Zeta Virginis
3510 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3511 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3511 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 118098
3511 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 66249
3512 DEBUG stellarum.wiki_stars 89 : Star HIND'S CRIMSON STAR R Leporis
3512 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3513 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3513 DEBUG stellarum.wikipedia 212 : Missing field gravity
3513 DEBUG stellarum.wikipedia 212 : Missing field luminosity
3513 DEBUG stellarum.wikipedia 212 : Missing field mass
3513 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
3514 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
3514 DEBUG stellarum.wikipedia 212 : Missing field temperature
3514 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 31996
3514 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:\[\[Bright Star Catalogue\|HR\]\](&nbsp;|\s*)(\d+)) - 1607
3515 DEBUG stellarum.wiki_stars 89 : Star HOEDUS I Zeta Aurigae
3516 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3516 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3516 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 32068
3516 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:(HR)\s*(\d+)) - 1612
3517 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 23453
3517 DEBUG stellarum.wiki_stars 89 : Star HOEDUS II Eta Aurigae
3519 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3519 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3519 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 32630
3520 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:(HR)\s*(\d+)) - 1641
3520 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 23767
3521 DEBUG stellarum.wiki_stars 89 : Star HOMAM Zeta Pegasi
3522 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3522 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3523 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 214923
3523 DEBUG stellarum.wiki_stars 89 : Star HYDROBIUS Zeta Hydrae
3524 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
3525 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
3525 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:(HD)\s*(\d+)) - 76294
3525 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 43813
3526 DEBUG stellarum.wiki_stars 89 : Star INNES' STAR LHS 40
4112 DEBUG stellarum.wiki_stars 89 : Star JABBAH Nu Scorpii
4115 DEBUG stellarum.wikipedia 212 : Missing field absmag_v
4116 DEBUG stellarum.wikipedia 212 : Missing field appmag_v
4116 DEBUG stellarum.wikipedia 212 : Missing field class
4116 DEBUG stellarum.wikipedia 212 : Missing field constell
4117 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
4117 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
4118 DEBUG stellarum.wikipedia 212 : Missing field gravity
4118 DEBUG stellarum.wikipedia 212 : Missing field luminosity
4119 DEBUG stellarum.wikipedia 212 : Missing field mass
4119 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
4120 DEBUG stellarum.wikipedia 212 : Missing field parallax
4120 DEBUG stellarum.wikipedia 212 : Missing field radial_v
4120 DEBUG stellarum.wikipedia 212 : Missing field radius
4121 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
4121 DEBUG stellarum.wikipedia 212 : Missing field temperature
4122 DEBUG stellarum.wikipedia 212 : Missing field variable
4122 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 145501
4123 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:(HR)\s*(\d+)) - 6027
4124 DEBUG stellarum.wiki_stars 89 : Star JABHAT AL AKRAB Omega Scorpii
4127 DEBUG stellarum.wikipedia 212 : Missing field absmag_v
4127 DEBUG stellarum.wikipedia 212 : Missing field appmag_v
4127 DEBUG stellarum.wikipedia 212 : Missing field class
4128 DEBUG stellarum.wikipedia 212 : Missing field constell
4128 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
4128 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
4128 DEBUG stellarum.wikipedia 212 : Missing field gravity
4129 DEBUG stellarum.wikipedia 212 : Missing field luminosity
4129 DEBUG stellarum.wikipedia 212 : Missing field mass
4129 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
4129 DEBUG stellarum.wikipedia 212 : Missing field parallax
4129 DEBUG stellarum.wikipedia 212 : Missing field radial_v
4130 DEBUG stellarum.wikipedia 212 : Missing field radius
4130 DEBUG stellarum.wikipedia 212 : Missing field rotational_velocity
4130 DEBUG stellarum.wikipedia 212 : Missing field temperature
4130 DEBUG stellarum.wikipedia 212 : Missing field variable
4131 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 144470
4131 DEBUG stellarum.wiki_stars 89 : Star JIH Kappa Pegasi
4132 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
4132 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
4133 DEBUG stellarum.wikipedia 212 : Missing field luminosity
4133 DEBUG stellarum.wikipedia 212 : Missing field metal_fe
4133 DEBUG stellarum.wikipedia 212 : Missing field radius
4133 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 107354
4134 DEBUG stellarum.wiki_stars 89 : Star JUXTA CRUCEM Epsilon Crucis
4135 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
4135 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
4135 DEBUG stellarum.wikipedia 212 : Missing field variable
4135 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:(HD)\s*(\d+)) - 107446
4135 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 60260
4136 DEBUG stellarum.wiki_stars 89 : Star KABDHILINAN Iota Aurigae
4137 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
4137 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
4138 DEBUG stellarum.wikipedia 377 : Matched cat Draper - (?^u:\[\[Henry Draper Catalogue\|HD\]\](&nbsp;|\s*)(\d+)) - 31398
4138 DEBUG stellarum.wikipedia 377 : Matched cat BrightStar - (?^u:(HR)\s*(\d+)) - 1577
4138 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 23015
4139 DEBUG stellarum.wiki_stars 89 : Star KAFFALJIDHMA Gamma Ceti
4140 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
4140 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
4140 DEBUG stellarum.wikipedia 377 : Matched cat Hipparcos - (?^u:\[\[Hipparcos catalogue\|HIP\]\](&nbsp;|\s*)(\d+)) - 12706
4141 DEBUG stellarum.wiki_stars 89 : Star KAJAM Omega Herculis
4142 DEBUG stellarum.wikipedia 212 : Missing field dist_ly
4143 DEBUG stellarum.wikipedia 212 : Missing field dist_pc
4143 DEBUG stellarum.wikipedia 212 : Missing field gravity
